param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_tol,params,mean_test_f1,mean_train_f1,mean_test_Accuracy,mean_train_Accuracy,score
relu,0.005,"(10, 6, 4)",adaptive,0.008,0.005,"{'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.005}",0.262951496,0.262514153,0.416666667,0.408333333,0.170138889
relu,0.005,"(10, 6, 4)",adaptive,0.008,0.008,"{'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.008}",0.262951496,0.262514153,0.416666667,0.408333333,0.170138889
relu,0.005,"(10, 6, 4)",adaptive,0.008,0.003,"{'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.003}",0.262951496,0.262514153,0.416666667,0.408333333,0.170138889
relu,0.005,"(10, 6, 4)",adaptive,0.008,0.001,"{'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.001}",0.262951496,0.262514153,0.416666667,0.408333333,0.170138889
relu,0.005,"(10, 6, 4)",adaptive,0.008,0.0001,"{'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.0001}",0.262951496,0.262514153,0.416666667,0.408333333,0.170138889
relu,0.005,"(10, 6, 4)",adaptive,0.008,0.0003,"{'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.0003}",0.262951496,0.262514153,0.416666667,0.408333333,0.170138889
relu,0.005,"(10, 6, 4)",adaptive,0.008,0.0004,"{'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.0004}",0.262951496,0.262514153,0.416666667,0.408333333,0.170138889
relu,0.01,"(10, 6, 4)",adaptive,0.008,0.005,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.005}",0.283120801,0.258208328,0.416666667,0.395833333,0.164930556
relu,0.01,"(10, 6, 4)",adaptive,0.008,0.008,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.008}",0.283120801,0.258208328,0.416666667,0.395833333,0.164930556
relu,0.01,"(10, 6, 4)",adaptive,0.008,0.003,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.003}",0.283120801,0.258208328,0.416666667,0.395833333,0.164930556
relu,0.01,"(10, 6, 4)",adaptive,0.008,0.001,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.001}",0.283120801,0.258208328,0.416666667,0.395833333,0.164930556
relu,0.01,"(10, 6, 4)",adaptive,0.008,0.0001,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.0001}",0.283120801,0.258208328,0.416666667,0.395833333,0.164930556
relu,0.01,"(10, 6, 4)",adaptive,0.008,0.0003,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.0003}",0.283120801,0.258208328,0.416666667,0.395833333,0.164930556
relu,0.01,"(10, 6, 4)",adaptive,0.008,0.0004,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 7, 'tol': 0.0004}",0.283120801,0.258208328,0.416666667,0.395833333,0.164930556
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 0, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 0, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 0, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 0, 'tol': 0.001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.0003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 0, 'tol': 0.0003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.0004,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 0, 'tol': 0.0004}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 2, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 2, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 2, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 2, 'tol': 0.001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 3, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 3, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 7, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 7, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 7, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 7, 'tol': 0.001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.0001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 7, 'tol': 0.0001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.0003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 7, 'tol': 0.0003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.0004,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 7, 'tol': 0.0004}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 8, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 8, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 8, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 8, 'tol': 0.001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 0, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 0, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 0, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 0, 'tol': 0.001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 2, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 2, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 2, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 2, 'tol': 0.001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 7, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 7, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 8, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.005,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.005, 'random_state': 8, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.008,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 0, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.008,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 0, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.008,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 0, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.008,0.001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 0, 'tol': 0.001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.008,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 2, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.008,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 2, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.008,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 2, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.008,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.008, 'random_state': 8, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 0, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 0, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 0, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 0, 'tol': 0.001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.0001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 0, 'tol': 0.0001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.0003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 0, 'tol': 0.0003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.0004,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 0, 'tol': 0.0004}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 2, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 2, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 2, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 2, 'tol': 0.001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.0001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 2, 'tol': 0.0001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.0003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 2, 'tol': 0.0003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.0004,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 2, 'tol': 0.0004}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 3, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 3, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 3, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.005,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 8, 'tol': 0.005}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.008,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 8, 'tol': 0.008}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 8, 'tol': 0.003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.001,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 8, 'tol': 0.001}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
relu,1.2,"(10, 6, 4)",adaptive,0.0005,0.0003,"{'activation': 'relu', 'alpha': 1.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 8, 'tol': 0.0003}",0.198039216,0.196829837,0.366666667,0.366666667,0.134444444
